Date;Price
03/30/2012;9.144,00
03/29/2012;9.165,00
03/28/2012;9.147,50
03/27/2012;9.157,50
03/26/2012;9.175,00
03/23/2012;9.157,50
03/22/2012;9.157,50
03/21/2012;9.145,00
03/20/2012;9.155,00
03/19/2012;9.125,00
03/16/2012;9.130,00
03/15/2012;9.167,50
03/14/2012;9.170,00
03/13/2012;9.165,00
03/12/2012;9.157,50
03/09/2012;9.132,50
03/08/2012;9.135,00
03/07/2012;9.110,00
03/06/2012;9.137,50
03/05/2012;9.122,50
03/02/2012;9.080,00
03/01/2012;9.080,00
02/29/2012;9.020,00
02/28/2012;9.030,00
02/27/2012;9.125,00
02/24/2012;9.045,00
02/23/2012;9.045,00
02/22/2012;9.050,00
02/21/2012;9.040,00
02/20/2012;9.000,00
02/17/2012;9.000,00
02/16/2012;9.005,00
02/15/2012;8.955,00
02/14/2012;9.005,00
02/13/2012;9.000,00
02/10/2012;8.985,00
02/09/2012;8.945,00
02/08/2012;8.880,00
02/07/2012;8.942,50
02/06/2012;8.985,00
02/03/2012;8.970,00
02/02/2012;8.940,00
02/01/2012;8.982,50
01/31/2012;8.990,00
01/30/2012;8.990,00
01/27/2012;8.972,50
01/26/2012;8.965,00
01/25/2012;8.890,00
01/24/2012;9.002,50
01/23/2012;8.945,00
01/20/2012;8.945,00
01/19/2012;8.970,00
01/18/2012;9.030,00
01/17/2012;9.085,00
01/16/2012;9.130,00
01/13/2012;9.080,00
01/12/2012;9.160,00
01/11/2012;9.160,00
01/10/2012;9.155,00
01/09/2012;9.150,00
01/06/2012;9.095,00
01/05/2012;9.125,00
01/04/2012;9.145,00
01/03/2012;9.135,00
01/02/2012;9.080,00
12/30/2011;9.067,50
12/29/2011;9.072,50
12/28/2011;9.072,50
12/27/2011;9.075,00
12/26/2011;9.055,00
12/23/2011;9.055,00
12/22/2011;9.065,00
12/21/2011;9.070,00
12/20/2011;9.080,00
12/19/2011;9.065,00
12/16/2011;9.035,00
12/15/2011;9.090,00
12/14/2011;9.085,00
12/13/2011;9.070,00
12/12/2011;9.050,00
12/09/2011;9.050,00
12/08/2011;8.995,00
12/07/2011;9.035,00
12/06/2011;9.035,00
12/05/2011;9.035,00
12/02/2011;9.015,00
12/01/2011;8.995,00
11/30/2011;9.110,00
11/29/2011;9.155,00
11/28/2011;9.115,00
11/25/2011;9.055,00
11/24/2011;8.990,00
11/23/2011;9.045,00
11/22/2011;9.045,00
11/21/2011;9.025,00
11/18/2011;9.020,00
11/17/2011;9.000,00
11/16/2011;8.993,50
11/15/2011;8.995,00
11/14/2011;8.965,00
11/11/2011;8.968,00
11/10/2011;8.970,00
11/09/2011;8.890,00
11/08/2011;8.920,00
11/07/2011;8.955,00
11/04/2011;8.950,00
11/03/2011;8.970,00
11/02/2011;8.930,00
11/01/2011;8.893,50
10/31/2011;8.852,50
10/28/2011;8.790,00
10/27/2011;8.865,00
10/26/2011;8.873,00
10/25/2011;8.850,00
10/24/2011;8.840,00
10/21/2011;8.860,00
10/20/2011;8.825,00
10/19/2011;8.800,00
10/18/2011;8.817,50
10/17/2011;8.817,50
10/14/2011;8.846,00
10/13/2011;8.870,00
10/12/2011;8.927,50
10/11/2011;8.912,50
10/10/2011;8.892,50
10/07/2011;8.897,50
10/06/2011;8.905,00
10/05/2011;8.910,00
10/04/2011;8.905,00
10/03/2011;8.897,50
09/30/2011;8.790,00
09/29/2011;8.855,00
09/28/2011;8.890,00
09/27/2011;8.905,00
09/26/2011;9.060,00
09/23/2011;8.780,00
09/22/2011;8.762,50
09/21/2011;8.870,00
09/20/2011;8.840,00
09/19/2011;8.850,00
09/16/2011;8.765,00
09/15/2011;8.770,00
09/14/2011;8.720,00
09/13/2011;8.635,00
09/12/2011;8.600,00
09/09/2011;8.570,00
09/08/2011;8.568,00
09/07/2011;8.555,00
09/06/2011;8.553,00
09/05/2011;8.540,00
09/02/2011;8.533,00
09/01/2011;8.533,00
08/31/2011;8.533,00
08/30/2011;8.533,00
08/29/2011;8.533,00
08/26/2011;8.533,00
08/25/2011;8.580,00
08/24/2011;8.548,00
08/23/2011;8.537,50
08/22/2011;8.542,50
08/19/2011;8.550,00
08/18/2011;8.535,00
08/17/2011;8.530,00
08/16/2011;8.530,00
08/15/2011;8.536,00
08/12/2011;8.543,00
08/11/2011;8.535,00
08/10/2011;8.525,00
08/09/2011;8.544,00
08/08/2011;8.505,00
08/05/2011;8.515,00
08/04/2011;8.499,00
08/03/2011;8.480,00
08/02/2011;8.467,50
08/01/2011;8.460,00
07/29/2011;8.500,00
07/28/2011;8.499,00
07/27/2011;8.487,50
07/26/2011;8.505,00
07/25/2011;8.523,00
07/22/2011;8.527,00
07/21/2011;8.534,00
07/20/2011;8.535,00
07/19/2011;8.547,50
07/18/2011;8.558,00
07/15/2011;8.534,00
07/14/2011;8.532,00
07/13/2011;8.547,50
07/12/2011;8.567,00
07/11/2011;8.526,00
07/08/2011;8.512,50
07/07/2011;8.533,50
07/06/2011;8.540,00
07/05/2011;8.537,50
07/04/2011;8.522,50
07/01/2011;8.545,50
06/30/2011;8.576,50
06/29/2011;8.617,00
06/28/2011;8.617,00
06/27/2011;8.620,00
06/24/2011;8.600,00
06/23/2011;8.600,00
06/22/2011;8.589,50
06/21/2011;8.597,00
06/20/2011;8.615,00
06/17/2011;8.583,00
06/16/2011;8.588,00
06/15/2011;8.547,50
06/14/2011;8.534,00
06/13/2011;8.539,50
06/10/2011;8.517,50
06/09/2011;8.520,00
06/08/2011;8.516,50
06/07/2011;8.515,50
06/06/2011;8.507,50
06/03/2011;8.520,50
06/02/2011;8.545,00
06/01/2011;8.535,50
05/31/2011;8.535,50
05/30/2011;8.544,50
05/27/2011;8.560,00
05/26/2011;8.577,00
05/25/2011;8.592,00
05/24/2011;8.567,00
05/23/2011;8.574,50
05/20/2011;8.537,50
05/19/2011;8.552,50
05/18/2011;8.559,50
05/17/2011;8.572,50
05/16/2011;8.572,50
05/13/2011;8.542,50
05/12/2011;8.567,50
05/11/2011;8.526,50
05/10/2011;8.557,50
05/09/2011;8.553,50
05/06/2011;8.577,50
05/05/2011;8.566,00
05/04/2011;8.551,00
05/03/2011;8.542,50
05/02/2011;8.547,50
04/29/2011;8.564,00
04/28/2011;8.582,50
04/27/2011;8.627,50
04/26/2011;8.652,50
04/25/2011;8.622,50
04/22/2011;8.627,50
04/21/2011;8.627,50
04/20/2011;8.650,00
04/19/2011;8.676,00
04/18/2011;8.673,50
04/15/2011;8.662,50
04/14/2011;8.665,50
04/13/2011;8.656,50
04/12/2011;8.657,50
04/11/2011;8.653,50
04/08/2011;8.654,00
04/07/2011;8.677,50
04/06/2011;8.653,50
04/05/2011;8.662,50
04/04/2011;8.662,50
04/01/2011;8.699,50
03/31/2011;8.707,50
03/30/2011;8.719,00
03/29/2011;8.722,50
03/28/2011;8.714,50
03/25/2011;8.713,50
03/24/2011;8.717,00
03/23/2011;8.721,50
03/22/2011;8.723,50
03/21/2011;8.723,50
03/18/2011;8.770,00
03/17/2011;8.780,00
03/16/2011;8.775,00
03/15/2011;8.776,00
03/14/2011;8.762,50
03/11/2011;8.777,00
03/10/2011;8.783,50
03/09/2011;8.783,50
03/08/2011;8.788,00
03/07/2011;8.786,00
03/04/2011;8.790,50
03/03/2011;8.805,50
03/02/2011;8.812,50
03/01/2011;8.812,50
02/28/2011;8.821,50
02/25/2011;8.841,50
02/24/2011;8.870,00
02/23/2011;8.854,50
02/22/2011;8.877,00
02/21/2011;8.857,50
02/18/2011;8.857,50
02/17/2011;8.887,50
02/16/2011;8.895,00
02/15/2011;8.914,50
02/14/2011;8.914,50
02/11/2011;8.933,50
02/10/2011;8.927,50
02/09/2011;8.930,00
02/08/2011;8.925,00
02/07/2011;8.955,00
02/04/2011;8.992,50
02/03/2011;9.021,00
02/02/2011;9.021,00
02/01/2011;9.037,50
01/31/2011;9.048,00
01/28/2011;9.028,00
01/27/2011;9.027,00
01/26/2011;9.033,00
01/25/2011;9.036,50
01/24/2011;9.063,00
01/21/2011;9.062,00
01/20/2011;9.060,00
01/19/2011;9.050,00
01/18/2011;9.054,00
01/17/2011;9.060,00
01/14/2011;9.052,00
01/13/2011;9.050,00
01/12/2011;9.030,00
01/11/2011;9.044,00
01/10/2011;9.051,00
01/07/2011;9.027,50
01/06/2011;8.997,50
01/05/2011;8.984,00
01/04/2011;8.986,00
01/03/2011;8.990,00
12/31/2010;9.010,00
12/30/2010;8.995,00
12/29/2010;9.001,50
12/28/2010;9.017,50
12/27/2010;9.038,00
12/24/2010;9.042,00
12/23/2010;9.042,00
12/22/2010;9.042,00
12/21/2010;9.042,00
12/20/2010;9.043,00
12/17/2010;9.034,50
12/16/2010;9.034,50
12/15/2010;9.022,50
12/14/2010;9.009,50
12/13/2010;9.016,50
12/10/2010;9.022,00
12/09/2010;9.015,50
12/08/2010;9.020,00
12/07/2010;9.010,00
12/06/2010;9.010,00
12/03/2010;9.017,50
12/02/2010;9.015,50
12/01/2010;9.018,50
11/30/2010;9.034,00
11/29/2010;9.015,50
11/26/2010;9.005,00
11/25/2010;8.967,50
11/24/2010;8.962,50
11/23/2010;8.972,50
11/22/2010;8.929,50
11/19/2010;8.931,50
11/18/2010;8.942,50
11/17/2010;8.945,50
11/16/2010;8.945,50
11/15/2010;8.967,50
11/12/2010;8.924,50
11/11/2010;8.897,50
11/10/2010;8.889,00
11/09/2010;8.903,50
11/08/2010;8.904,50
11/05/2010;8.905,00
11/04/2010;8.910,00
11/03/2010;8.922,00
11/02/2010;8.924,00
11/01/2010;8.923,00
10/29/2010;8.937,50
10/28/2010;8.934,00
10/27/2010;8.943,00
10/26/2010;8.913,50
10/25/2010;8.907,50
10/22/2010;8.937,00
10/21/2010;8.929,00
10/20/2010;8.932,50
10/19/2010;8.926,00
10/18/2010;8.933,00
10/15/2010;8.922,50
10/14/2010;8.922,50
10/13/2010;8.923,00
10/12/2010;8.940,00
10/11/2010;8.922,50
10/08/2010;8.932,50
10/07/2010;8.922,50
10/06/2010;8.923,00
10/05/2010;8.934,50
10/04/2010;8.926,50
10/01/2010;8.922,50
09/30/2010;8.925,00
09/29/2010;8.934,50
09/28/2010;8.953,50
09/27/2010;8.949,50
09/24/2010;8.953,50
09/23/2010;8.959,00
09/22/2010;8.957,50
09/21/2010;8.968,00
09/20/2010;8.978,00
09/17/2010;8.987,00
09/16/2010;8.978,00
09/15/2010;8.988,00
09/14/2010;8.976,00
09/13/2010;9.000,00
09/10/2010;9.000,00
09/09/2010;9.000,00
09/08/2010;9.000,00
09/07/2010;9.017,00
09/06/2010;9.002,00
09/03/2010;9.004,00
09/02/2010;9.010,50
09/01/2010;9.012,50
08/31/2010;9.035,00
08/30/2010;9.014,50
08/27/2010;9.015,00
08/26/2010;8.987,50
08/25/2010;8.976,00
08/24/2010;8.977,50
08/23/2010;8.967,00
08/20/2010;8.972,50
08/19/2010;8.962,50
08/18/2010;8.970,50
08/17/2010;8.980,00
08/16/2010;8.980,00
08/13/2010;8.970,00
08/12/2010;9.010,00
08/11/2010;8.973,00
08/10/2010;8.955,00
08/09/2010;8.933,50
08/06/2010;8.938,00
08/05/2010;8.937,50
08/04/2010;8.945,00
08/03/2010;8.938,50
08/02/2010;8.945,00
07/30/2010;8.940,00
07/29/2010;8.977,50
07/28/2010;9.004,00
07/27/2010;9.015,00
07/26/2010;9.030,00
07/23/2010;9.040,00
07/22/2010;9.050,00
07/21/2010;9.070,00
07/20/2010;9.045,00
07/19/2010;9.060,00
07/16/2010;9.042,00
07/15/2010;9.052,50
07/14/2010;9.048,00
07/13/2010;9.050,00
07/12/2010;9.047,00
07/09/2010;9.045,00
07/08/2010;9.065,00
07/07/2010;9.070,00
07/06/2010;9.060,00
07/05/2010;9.060,00
07/02/2010;9.055,00
07/01/2010;9.072,00
06/30/2010;9.060,00
06/29/2010;9.055,00
06/28/2010;9.020,00
06/25/2010;9.055,00
06/24/2010;9.047,50
06/23/2010;9.030,00
06/22/2010;9.022,50
06/21/2010;9.015,00
06/18/2010;9.091,00
06/17/2010;9.153,00
06/16/2010;9.152,00
06/15/2010;9.172,50
06/14/2010;9.165,00
06/11/2010;9.200,00
06/10/2010;9.227,50
06/09/2010;9.250,00
06/08/2010;9.250,00
06/07/2010;9.250,00
06/04/2010;9.180,00
06/03/2010;9.190,00
06/02/2010;9.220,00
06/01/2010;9.217,50
05/31/2010;9.175,00
05/28/2010;9.260,00
05/27/2010;9.260,00
05/26/2010;9.320,00
05/25/2010;9.360,00
05/24/2010;9.260,00
05/21/2010;9.270,00
05/20/2010;9.250,00
05/19/2010;9.160,00
05/18/2010;9.105,00
05/17/2010;9.130,00
05/14/2010;9.094,00
05/13/2010;9.085,00
05/12/2010;9.085,00
05/11/2010;9.095,00
05/10/2010;9.075,00
05/07/2010;9.190,00
05/06/2010;9.200,00
05/05/2010;9.090,00
05/04/2010;9.025,00
05/03/2010;9.025,00
04/30/2010;9.012,50
04/29/2010;9.019,50
04/28/2010;9.041,00
04/27/2010;9.007,00
04/26/2010;9.007,50
04/23/2010;9.011,00
04/22/2010;9.013,50
04/21/2010;9.017,00
04/20/2010;9.005,00
04/19/2010;9.042,00
04/16/2010;9.007,50
04/15/2010;9.002,50
04/14/2010;9.007,50
04/13/2010;9.025,00
04/12/2010;9.020,00
04/09/2010;9.027,50
04/08/2010;9.060,00
04/07/2010;9.047,50
04/06/2010;9.045,00
04/05/2010;9.057,00
04/02/2010;9.065,00
04/01/2010;9.071,50
03/31/2010;9.090,00
03/30/2010;9.105,00
03/29/2010;9.090,00
03/26/2010;9.120,00
03/25/2010;9.130,00
03/24/2010;9.127,50
03/23/2010;9.115,00
03/22/2010;9.120,00
03/19/2010;9.171,50
03/18/2010;9.125,00
03/17/2010;9.110,00
03/16/2010;9.160,00
03/15/2010;9.165,00
03/12/2010;9.152,50
03/11/2010;9.190,00
03/10/2010;9.170,00
03/09/2010;9.195,00
03/08/2010;9.175,00
03/05/2010;9.235,00
03/04/2010;9.265,00
03/03/2010;9.275,00
03/02/2010;9.290,00
03/01/2010;9.260,00
02/26/2010;9.337,00
02/25/2010;9.335,00
02/24/2010;9.305,00
02/23/2010;9.315,00
02/22/2010;9.290,00
02/19/2010;9.340,00
02/18/2010;9.295,00
02/17/2010;9.270,00
02/16/2010;9.310,00
02/15/2010;9.350,00
02/12/2010;9.340,00
02/11/2010;9.370,00
02/10/2010;9.360,00
02/09/2010;9.380,00
02/08/2010;9.395,00
02/05/2010;9.385,00
02/04/2010;9.320,00
02/03/2010;9.292,50
02/02/2010;9.360,00
02/01/2010;9.385,00
01/29/2010;9.350,00
01/28/2010;9.325,00
01/27/2010;9.400,00
01/26/2010;9.380,00
01/25/2010;9.320,00
01/22/2010;9.315,00
01/21/2010;9.285,00
01/20/2010;9.295,00
01/19/2010;9.230,00
01/18/2010;9.225,00
01/15/2010;9.190,00
01/14/2010;9.165,00
01/13/2010;9.185,00
01/12/2010;9.175,00
01/11/2010;9.152,50
01/08/2010;9.215,00
01/07/2010;9.240,00
01/06/2010;9.245,00
01/05/2010;9.320,00
01/04/2010;9.345,00
01/01/2010;9.425,00
12/31/2009;9.425,00
12/30/2009;9.435,00
12/29/2009;9.434,50
12/28/2009;9.440,00
12/25/2009;9.475,00
12/24/2009;9.475,00
12/23/2009;9.500,00
12/22/2009;9.490,00
12/21/2009;9.500,00
12/18/2009;9.475,00
12/17/2009;9.475,00
12/16/2009;9.465,00
12/15/2009;9.450,00
12/14/2009;9.450,00
12/11/2009;9.440,00
12/10/2009;9.437,00
12/09/2009;9.430,00
12/08/2009;9.440,00
12/07/2009;9.435,00
12/04/2009;9.415,00
12/03/2009;9.418,00
12/02/2009;9.435,00
12/01/2009;9.445,00
11/30/2009;9.455,00
11/27/2009;9.415,00
11/26/2009;9.415,00
11/25/2009;9.390,00
11/24/2009;9.480,00
11/23/2009;9.455,00
11/20/2009;9.465,00
11/19/2009;9.540,00
11/18/2009;9.395,00
11/17/2009;9.385,00
11/16/2009;9.390,00
11/13/2009;9.375,00
11/12/2009;9.410,00
11/11/2009;9.390,00
11/10/2009;9.415,00
11/09/2009;9.410,00
11/06/2009;9.460,00
11/05/2009;9.510,00
11/04/2009;9.510,00
11/03/2009;9.575,00
11/02/2009;9.560,00
10/30/2009;9.550,00
10/29/2009;9.590,00
10/28/2009;9.610,00
10/27/2009;9.535,00
10/26/2009;9.485,00
10/23/2009;9.430,00
10/22/2009;9.490,00
10/21/2009;9.420,00
10/20/2009;9.395,00
10/19/2009;9.400,00
10/16/2009;9.395,00
10/15/2009;9.335,00
10/14/2009;9.370,00
10/13/2009;9.450,00
10/12/2009;9.475,00
10/09/2009;9.455,00
10/08/2009;9.440,00
10/07/2009;9.425,00
10/06/2009;9.444,00
10/05/2009;9.552,00
10/02/2009;9.640,00
10/01/2009;9.625,00
09/30/2009;9.645,00
09/29/2009;9.692,50
09/28/2009;9.705,00
09/25/2009;9.655,00
09/24/2009;9.652,50
09/23/2009;9.700,00
09/22/2009;9.700,00
09/21/2009;9.705,00
09/18/2009;9.700,00
09/17/2009;9.695,00
09/16/2009;9.690,00
09/15/2009;9.892,50
09/14/2009;9.940,00
09/11/2009;9.915,00
09/10/2009;9.932,50
09/09/2009;9.925,00
09/08/2009;9.990,00
09/07/2009;10.060,00
09/04/2009;10.115,00
09/03/2009;10.110,00
09/02/2009;10.185,00
09/01/2009;10.075,00
08/31/2009;10.080,00
08/28/2009;10.050,00
08/27/2009;10.065,00
08/26/2009;10.025,00
08/25/2009;10.000,00
08/24/2009;9.995,00
08/21/2009;10.015,00
08/20/2009;10.035,00
08/19/2009;10.070,00
08/18/2009;9.970,00
08/17/2009;9.930,00
08/14/2009;9.930,00
08/13/2009;9.927,50
08/12/2009;9.955,00
08/11/2009;9.920,00
08/10/2009;9.905,00
08/07/2009;9.900,00
08/06/2009;9.885,00
08/05/2009;9.880,00
08/04/2009;9.865,00
08/03/2009;9.900,00
07/31/2009;9.925,00
07/30/2009;9.990,00
07/29/2009;9.955,00
07/28/2009;9.925,00
07/27/2009;9.965,00
07/24/2009;9.990,00
07/23/2009;10.033,00
07/22/2009;10.070,00
07/21/2009;10.050,00
07/20/2009;10.155,00
07/17/2009;10.155,00
07/16/2009;10.095,00
07/15/2009;10.122,00
07/14/2009;10.185,00
07/13/2009;10.200,00
07/10/2009;10.142,50
07/09/2009;10.142,50
07/08/2009;10.200,00
07/07/2009;10.200,00
07/06/2009;10.212,50
07/03/2009;10.190,00
07/02/2009;10.185,00
07/01/2009;10.190,00
06/30/2009;10.207,50
06/29/2009;10.235,00
06/26/2009;10.230,00
06/25/2009;10.260,00
06/24/2009;10.350,00
06/23/2009;10.365,00
06/22/2009;10.345,00
06/19/2009;10.310,00
06/18/2009;10.280,00
06/17/2009;10.215,00
06/16/2009;10.180,00
06/15/2009;10.120,00
06/12/2009;10.065,00
06/11/2009;10.090,00
06/10/2009;10.022,50
06/09/2009;10.060,00
06/08/2009;10.025,00
06/05/2009;9.940,00
06/04/2009;10.080,00
06/03/2009;10.115,00
06/02/2009;10.260,00
06/01/2009;10.235,00
05/29/2009;10.290,00
05/28/2009;10.325,00
05/27/2009;10.310,00
05/26/2009;10.335,00
05/25/2009;10.285,00
05/22/2009;10.270,00
05/21/2009;10.345,00
05/20/2009;10.345,00
05/19/2009;10.320,00
05/18/2009;10.405,00
05/15/2009;10.400,00
05/14/2009;10.375,00
05/13/2009;10.340,00
05/12/2009;10.340,00
05/11/2009;10.330,00
05/08/2009;10.375,00
05/07/2009;10.370,00
05/06/2009;10.435,00
05/05/2009;10.410,00
05/04/2009;10.500,00
05/01/2009;10.610,00
04/30/2009;10.585,00
04/29/2009;10.825,00
04/28/2009;10.835,00
04/27/2009;10.820,00
04/24/2009;10.790,00
04/23/2009;10.885,00
04/22/2009;10.855,00
04/21/2009;10.825,00
04/20/2009;10.720,00
04/17/2009;10.705,00
04/16/2009;10.725,00
04/15/2009;10.895,00
04/14/2009;10.920,00
04/13/2009;11.110,00
04/10/2009;11.320,00
04/09/2009;11.320,00
04/08/2009;11.320,00
04/07/2009;11.320,00
04/06/2009;11.280,00
04/03/2009;11.465,00
04/02/2009;11.490,00
04/01/2009;11.565,00
03/31/2009;11.555,00
03/30/2009;11.555,00
03/27/2009;11.485,00
03/26/2009;11.530,00
03/25/2009;11.530,00
03/24/2009;11.465,00
03/23/2009;11.565,00
03/20/2009;11.755,00
03/19/2009;11.895,00
03/18/2009;11.970,00
03/17/2009;11.965,00
03/16/2009;11.955,00
03/13/2009;11.980,00
03/12/2009;11.985,00
03/11/2009;11.977,50
03/10/2009;11.980,00
03/09/2009;12.010,00
03/06/2009;12.010,00
03/05/2009;12.020,00
03/04/2009;12.020,00
03/03/2009;11.995,00
03/02/2009;11.992,50
02/27/2009;11.980,00
02/26/2009;11.975,00
02/25/2009;11.945,00
02/24/2009;11.930,00
02/23/2009;11.910,00
02/20/2009;11.960,00
02/19/2009;11.970,00
02/18/2009;11.920,00
02/17/2009;11.900,00
02/16/2009;11.825,00
02/13/2009;11.770,00
02/12/2009;11.780,00
02/11/2009;11.760,00
02/10/2009;11.710,00
02/09/2009;11.675,00
02/06/2009;11.680,00
02/05/2009;11.675,00
02/04/2009;11.745,00
02/03/2009;11.675,00
02/02/2009;11.775,00
01/30/2009;11.380,00
01/29/2009;11.315,00
01/28/2009;11.310,00
01/27/2009;11.300,00
01/26/2009;11.170,00
01/23/2009;11.170,00
01/22/2009;11.225,00
01/21/2009;11.200,00
01/20/2009;11.150,00
01/19/2009;11.137,50
01/16/2009;11.120,00
01/15/2009;11.125,00
01/14/2009;11.100,00
01/13/2009;11.125,00
01/12/2009;11.062,50
01/09/2009;10.900,00
01/08/2009;10.950,00
01/07/2009;10.750,00
01/06/2009;10.950,00
01/05/2009;10.925,00
01/02/2009;10.900,00
01/01/2009;10.900,00
12/31/2008;10.900,00
12/30/2008;10.950,00
12/29/2008;11.100,00
12/26/2008;11.100,00
12/25/2008;10.950,00
12/24/2008;10.950,00
12/23/2008;11.075,00
12/22/2008;11.030,00
12/19/2008;10.950,00
12/18/2008;10.960,00
12/17/2008;10.987,50
12/16/2008;11.050,00
12/15/2008;11.075,00
12/12/2008;11.050,00
12/11/2008;11.000,00
12/10/2008;10.912,50
12/09/2008;10.920,00
12/08/2008;11.650,00
12/05/2008;11.650,00
12/04/2008;11.825,00
12/03/2008;11.950,00
12/02/2008;12.050,00
12/01/2008;12.200,00
11/28/2008;12.025,00
11/27/2008;12.012,50
11/26/2008;12.075,00
11/25/2008;12.150,00
11/24/2008;12.100,00
11/21/2008;12.050,00
11/20/2008;12.050,00
11/19/2008;11.900,00
11/18/2008;11.850,00
11/17/2008;11.750,00
11/14/2008;11.575,00
11/13/2008;11.625,00
11/12/2008;11.550,00
11/11/2008;11.150,00
11/10/2008;10.925,00
11/07/2008;10.900,00
11/06/2008;10.897,50
11/05/2008;10.900,00
11/04/2008;10.900,00
11/03/2008;10.950,00
10/31/2008;10.900,00
10/30/2008;10.675,00
10/29/2008;10.780,00
10/28/2008;10.800,00
10/27/2008;10.799,50
10/24/2008;10.007,50
10/23/2008;9.945,00
10/22/2008;9.900,00
10/21/2008;9.830,00
10/20/2008;9.815,00
10/17/2008;9.802,50
10/16/2008;9.865,00
10/15/2008;9.780,00
10/14/2008;9.745,00
10/13/2008;9.820,00
10/10/2008;9.867,50
10/09/2008;9.595,00
10/08/2008;9.600,00
10/07/2008;9.565,00
10/06/2008;9.570,00
10/03/2008;9.430,00
10/02/2008;9.430,00
10/01/2008;9.430,00
09/30/2008;9.415,00
09/29/2008;9.430,00
09/26/2008;9.385,00
09/25/2008;9.372,50
09/24/2008;9.335,00
09/23/2008;9.325,00
09/22/2008;9.290,00
09/19/2008;9.375,00
09/18/2008;9.405,00
09/17/2008;9.400,00
09/16/2008;9.455,00
09/15/2008;9.450,00
09/12/2008;9.430,00
09/11/2008;9.425,00
09/10/2008;9.330,00
09/09/2008;9.320,00
09/08/2008;9.299,00
09/05/2008;9.375,00
09/04/2008;9.211,00
09/03/2008;9.207,00
09/02/2008;9.210,00
09/01/2008;9.160,00
08/29/2008;9.150,00
08/28/2008;9.145,00
08/27/2008;9.160,00
08/26/2008;9.175,00
08/25/2008;9.160,00
08/22/2008;9.140,00
08/21/2008;9.151,00
08/20/2008;9.160,00
08/19/2008;9.188,00
08/18/2008;9.165,00
08/15/2008;9.190,00
08/14/2008;9.180,50
08/13/2008;9.180,00
08/12/2008;9.170,00
08/11/2008;9.175,00
08/08/2008;9.170,00
08/07/2008;9.100,00
08/06/2008;9.072,50
08/05/2008;9.078,00
08/04/2008;9.087,00
08/01/2008;9.096,00
07/31/2008;9.095,00
07/30/2008;9.120,00
07/29/2008;9.123,00
07/28/2008;9.118,50
07/25/2008;9.122,00
07/24/2008;9.132,00
07/23/2008;9.142,00
07/22/2008;9.148,00
07/21/2008;9.152,00
07/18/2008;9.150,00
07/17/2008;9.148,00
07/16/2008;9.141,00
07/15/2008;9.140,00
07/14/2008;9.151,50
07/11/2008;9.158,00
07/10/2008;9.159,00
07/09/2008;9.173,00
07/08/2008;9.205,00
07/07/2008;9.210,50
07/04/2008;9.212,00
07/03/2008;9.210,00
07/02/2008;9.215,00
07/01/2008;9.218,00
06/30/2008;9.220,00
06/27/2008;9.215,00
06/26/2008;9.195,00
06/25/2008;9.255,00
06/24/2008;9.263,00
06/23/2008;9.273,00
06/20/2008;9.260,00
06/19/2008;9.287,00
06/18/2008;9.285,00
06/17/2008;9.303,00
06/16/2008;9.315,00
06/13/2008;9.310,00
06/12/2008;9.325,00
06/11/2008;9.305,00
06/10/2008;9.318,50
06/09/2008;9.315,00
06/06/2008;9.310,00
06/05/2008;9.305,00
06/04/2008;9.315,50
06/03/2008;9.310,00
06/02/2008;9.305,00
05/30/2008;9.315,00
05/29/2008;9.310,00
05/28/2008;9.300,00
05/27/2008;9.325,00
05/26/2008;9.350,00
05/23/2008;9.313,00
05/22/2008;9.310,00
05/21/2008;9.292,00
05/20/2008;9.260,00
05/19/2008;9.280,00
05/16/2008;9.285,00
05/15/2008;9.290,00
05/14/2008;9.295,00
05/13/2008;9.242,00
05/12/2008;9.244,00
05/09/2008;9.240,00
05/08/2008;9.265,00
05/07/2008;9.225,00
05/06/2008;9.210,00
05/05/2008;9.213,00
05/02/2008;9.225,00
05/01/2008;9.230,00
04/30/2008;9.222,00
04/29/2008;9.230,00
04/28/2008;9.215,00
04/25/2008;9.224,00
04/24/2008;9.220,00
04/23/2008;9.210,00
04/22/2008;9.185,00
04/21/2008;9.190,00
04/18/2008;9.185,00
04/17/2008;9.195,00
04/16/2008;9.191,00
04/15/2008;9.195,00
04/14/2008;9.190,00
04/11/2008;9.183,00
04/10/2008;9.192,50
04/09/2008;9.210,00
04/08/2008;9.200,00
04/07/2008;9.195,00
04/04/2008;9.200,00
04/03/2008;9.215,00
04/02/2008;9.222,50
04/01/2008;9.223,00
03/31/2008;9.215,00
03/28/2008;9.205,00
03/27/2008;9.200,00
03/26/2008;9.180,00
03/25/2008;9.197,00
03/24/2008;9.200,00
03/21/2008;9.185,00
03/20/2008;9.190,00
03/19/2008;9.185,00
03/18/2008;9.215,00
03/17/2008;9.265,00
03/14/2008;9.235,00
03/13/2008;9.215,00
03/12/2008;9.160,00
03/11/2008;9.187,00
03/10/2008;9.180,00
03/07/2008;9.060,00
03/06/2008;9.060,00
03/05/2008;9.089,00
03/04/2008;9.115,00
03/03/2008;9.110,00
02/29/2008;9.065,00
02/28/2008;9.075,00
02/27/2008;9.053,00
02/26/2008;9.082,50
02/25/2008;9.130,00
02/22/2008;9.172,00
02/21/2008;9.165,00
02/20/2008;9.190,00
02/19/2008;9.160,00
02/18/2008;9.161,00
02/15/2008;9.170,00
